ds,y
2025-09-04 07:45:00,1244
2025-09-04 07:45:30,1185
2025-09-04 07:46:00,1216
2025-09-04 07:46:30,1155
2025-09-04 07:47:00,1190
2025-09-04 07:47:30,1187
2025-09-04 07:48:00,1303
2025-09-04 07:48:30,1259
2025-09-04 07:49:00,1266
2025-09-04 07:49:30,1190
2025-09-04 07:50:00,1268
2025-09-04 07:50:30,1274
2025-09-04 07:51:00,1262
2025-09-04 07:51:30,1255
2025-09-04 07:52:00,1253
2025-09-04 07:52:30,1199
2025-09-04 07:53:00,1223
2025-09-04 07:53:30,1358
2025-09-04 07:54:00,1372
2025-09-04 07:54:30,1270
2025-09-04 07:55:00,1297
2025-09-04 07:55:30,1325
2025-09-04 07:56:00,1243
2025-09-04 07:56:30,1292
2025-09-04 07:57:00,1296
2025-09-04 07:57:30,1393
2025-09-04 07:58:00,1389
2025-09-04 07:58:30,1335
2025-09-04 07:59:00,1355
2025-09-04 07:59:30,1365
2025-09-04 08:00:00,1408
2025-09-04 08:00:30,1356
2025-09-04 08:01:00,1381
2025-09-04 08:01:30,1393
2025-09-04 08:02:00,1403
2025-09-04 08:02:30,1421
2025-09-04 08:03:00,1393
2025-09-04 08:03:30,1429
2025-09-04 08:04:00,1402
2025-09-04 08:04:30,1361
2025-09-04 08:05:00,1333
2025-09-04 08:05:30,1400
2025-09-04 08:06:00,1427
2025-09-04 08:06:30,1407
2025-09-04 08:07:00,1363
2025-09-04 08:07:30,1472
2025-09-04 08:08:00,1393
2025-09-04 08:08:30,1429
2025-09-04 08:09:00,1441
2025-09-04 08:09:30,1523
2025-09-04 08:10:00,1535
2025-09-04 08:10:30,1587
2025-09-04 08:11:00,1507
2025-09-04 08:11:30,1479
2025-09-04 08:12:00,1521
2025-09-04 08:12:30,1461
2025-09-04 08:13:00,1528
2025-09-04 08:13:30,1539
2025-09-04 08:14:00,1464
2025-09-04 08:14:30,1543
2025-09-04 08:15:00,1517
2025-09-04 08:15:30,1539
2025-09-04 08:16:00,1540
2025-09-04 08:16:30,1536
2025-09-04 08:17:00,1470
2025-09-04 08:17:30,1553
2025-09-04 08:18:00,1615
2025-09-04 08:18:30,1592
2025-09-04 08:19:00,1634
2025-09-04 08:19:30,1607
2025-09-04 08:20:00,1568
2025-09-04 08:20:30,1615
2025-09-04 08:21:00,1582
2025-09-04 08:21:30,1598
2025-09-04 08:22:00,1577
2025-09-04 08:22:30,1596
2025-09-04 08:23:00,1544
2025-09-04 08:23:30,1635
2025-09-04 08:24:00,1684
2025-09-04 08:24:30,1631
2025-09-04 08:25:00,1641
2025-09-04 08:25:30,1645
2025-09-04 08:26:00,1673
2025-09-04 08:26:30,1664
2025-09-04 08:27:00,1676
2025-09-04 08:27:30,1657
2025-09-04 08:28:00,1720
2025-09-04 08:28:30,1732
2025-09-04 08:29:00,1668
2025-09-04 08:29:30,1678
2025-09-04 08:30:00,1711
2025-09-04 08:30:30,1699
2025-09-04 08:31:00,1696
2025-09-04 08:31:30,1763
2025-09-04 08:32:00,1727
2025-09-04 08:32:30,1713
2025-09-04 08:33:00,1708
2025-09-04 08:33:30,1747
2025-09-04 08:34:00,1751
2025-09-04 08:34:30,1765
2025-09-04 08:35:00,1691
2025-09-04 08:35:30,1736
2025-09-04 08:36:00,1725
2025-09-04 08:36:30,1820
2025-09-04 08:37:00,1738
2025-09-04 08:37:30,1811
2025-09-04 08:38:00,1821
2025-09-04 08:38:30,1786
2025-09-04 08:39:00,1784
2025-09-04 08:39:30,1877
2025-09-04 08:40:00,1737
2025-09-04 08:40:30,1821
2025-09-04 08:41:00,1941
2025-09-04 08:41:30,1804
2025-09-04 08:42:00,1867
2025-09-04 08:42:30,1820
2025-09-04 08:43:00,1850
2025-09-04 08:43:30,1852
2025-09-04 08:44:00,1818
2025-09-04 08:44:30,1832
2025-09-04 08:45:00,1917
2025-09-04 08:45:30,1850
2025-09-04 08:46:00,1899
2025-09-04 08:46:30,1908
2025-09-04 08:47:00,1855
2025-09-04 08:47:30,1973
2025-09-04 08:48:00,2022
2025-09-04 08:48:30,1865
2025-09-04 08:49:00,1948
2025-09-04 08:49:30,1942
2025-09-04 08:50:00,1880
2025-09-04 08:50:30,1972
2025-09-04 08:51:00,1922
2025-09-04 08:51:30,1908
2025-09-04 08:52:00,1912
2025-09-04 08:52:30,2007
2025-09-04 08:53:00,1892
2025-09-04 08:53:30,1987
2025-09-04 08:54:00,1943
2025-09-04 08:54:30,1959
2025-09-04 08:55:00,2015
2025-09-04 08:55:30,2088
2025-09-04 08:56:00,1972
2025-09-04 08:56:30,1962
2025-09-04 08:57:00,1982
2025-09-04 08:57:30,1970
2025-09-04 08:58:00,2087
2025-09-04 08:58:30,2016
2025-09-04 08:59:00,1901
2025-09-04 08:59:30,1977
2025-09-04 09:00:00,2001
2025-09-04 09:00:30,2045
2025-09-04 09:01:00,2050
2025-09-04 09:01:30,2080
2025-09-04 09:02:00,2030
2025-09-04 09:02:30,2043
2025-09-04 09:03:00,2055
2025-09-04 09:03:30,2021
2025-09-04 09:04:00,2022
2025-09-04 09:04:30,2127
2025-09-04 09:05:00,1993
2025-09-04 09:05:30,2175
2025-09-04 09:06:00,2074
2025-09-04 09:06:30,2141
2025-09-04 09:07:00,2121
2025-09-04 09:07:30,2120
2025-09-04 09:08:00,2165
2025-09-04 09:08:30,2078
2025-09-04 09:09:00,1988
2025-09-04 09:09:30,2154
2025-09-04 09:10:00,2110
2025-09-04 09:10:30,2086
2025-09-04 09:11:00,2103
2025-09-04 09:11:30,2269
2025-09-04 09:12:00,2160
2025-09-04 09:12:30,2196
2025-09-04 09:13:00,2119
2025-09-04 09:13:30,2179
2025-09-04 09:14:00,2106
2025-09-04 09:14:30,2229
2025-09-04 09:15:00,2148
2025-09-04 09:15:30,2188
2025-09-04 09:16:00,2176
2025-09-04 09:16:30,2123
2025-09-04 09:17:00,2189
2025-09-04 09:17:30,2065
2025-09-04 09:18:00,2199
2025-09-04 09:18:30,2219
2025-09-04 09:19:00,2123
2025-09-04 09:19:30,2198
2025-09-04 09:20:00,2290
2025-09-04 09:20:30,2232
2025-09-04 09:21:00,2203
2025-09-04 09:21:30,2238
2025-09-04 09:22:00,2274
2025-09-04 09:22:30,2265
2025-09-04 09:23:00,2201
2025-09-04 09:23:30,2254
2025-09-04 09:24:00,2237
2025-09-04 09:24:30,2232
2025-09-04 09:25:00,2183
2025-09-04 09:25:30,2272
2025-09-04 09:26:00,2204
2025-09-04 09:26:30,2294
2025-09-04 09:27:00,2389
2025-09-04 09:27:30,2253
2025-09-04 09:28:00,2314
2025-09-04 09:28:30,2303
2025-09-04 09:29:00,2247
2025-09-04 09:29:30,2325
2025-09-04 09:30:00,2241
2025-09-04 09:30:30,2332
2025-09-04 09:31:00,2318
2025-09-04 09:31:30,2293
2025-09-04 09:32:00,2331
2025-09-04 09:32:30,2176
2025-09-04 09:33:00,2254
2025-09-04 09:33:30,2267
2025-09-04 09:34:00,2267
2025-09-04 09:34:30,2280
2025-09-04 09:35:00,2338
2025-09-04 09:35:30,2289
2025-09-04 09:36:00,2277
2025-09-04 09:36:30,2286
2025-09-04 09:37:00,2325
2025-09-04 09:37:30,2326
2025-09-04 09:38:00,2299
2025-09-04 09:38:30,2240
2025-09-04 09:39:00,2283
2025-09-04 09:39:30,2320
2025-09-04 09:40:00,2473
2025-09-04 09:40:30,2309
2025-09-04 09:41:00,2353
2025-09-04 09:41:30,2305
2025-09-04 09:42:00,2294
2025-09-04 09:42:30,2328
2025-09-04 09:43:00,2302
2025-09-04 09:43:30,2249
2025-09-04 09:44:00,2448
2025-09-04 09:44:30,2261
2025-09-04 09:45:00,2357
2025-09-04 09:45:30,2308
2025-09-04 09:46:00,2481
2025-09-04 09:46:30,2370
2025-09-04 09:47:00,2362
2025-09-04 09:47:30,2315
2025-09-04 09:48:00,2279
2025-09-04 09:48:30,2455
2025-09-04 09:49:00,2420
2025-09-04 09:49:30,2367
2025-09-04 09:50:00,2382
2025-09-04 09:50:30,2321
2025-09-04 09:51:00,2481
2025-09-04 09:51:30,2415
2025-09-04 09:52:00,2289
2025-09-04 09:52:30,2354
2025-09-04 09:53:00,2401
2025-09-04 09:53:30,2356
2025-09-04 09:54:00,2357
2025-09-04 09:54:30,2383
2025-09-04 09:55:00,2330
2025-09-04 09:55:30,2292
2025-09-04 09:56:00,2436
2025-09-04 09:56:30,2328
2025-09-04 09:57:00,2334
2025-09-04 09:57:30,2367
2025-09-04 09:58:00,2388
2025-09-04 09:58:30,2291
2025-09-04 09:59:00,2430
2025-09-04 09:59:30,2382
2025-09-04 10:00:00,2393
2025-09-04 10:00:30,2412
2025-09-04 10:01:00,2285
2025-09-04 10:01:30,2462
2025-09-04 10:02:00,2383
2025-09-04 10:02:30,2360
2025-09-04 10:03:00,2403
2025-09-04 10:03:30,2373
2025-09-04 10:04:00,2342
2025-09-04 10:04:30,2370
2025-09-04 10:05:00,2401
2025-09-04 10:05:30,2284
2025-09-04 10:06:00,2350
2025-09-04 10:06:30,2380
2025-09-04 10:07:00,2379
2025-09-04 10:07:30,2308
2025-09-04 10:08:00,2367
2025-09-04 10:08:30,2344
2025-09-04 10:09:00,2324
2025-09-04 10:09:30,2330
2025-09-04 10:10:00,2446
2025-09-04 10:10:30,2405
2025-09-04 10:11:00,2348
2025-09-04 10:11:30,2341
2025-09-04 10:12:00,2382
2025-09-04 10:12:30,2356
2025-09-04 10:13:00,2421
2025-09-04 10:13:30,2456
2025-09-04 10:14:00,2350
2025-09-04 10:14:30,2375
2025-09-04 10:15:00,2439
2025-09-04 10:15:30,2358
2025-09-04 10:16:00,2373
2025-09-04 10:16:30,2431
2025-09-04 10:17:00,2425
2025-09-04 10:17:30,2406
2025-09-04 10:18:00,2384
2025-09-04 10:18:30,2392
2025-09-04 10:19:00,2394
2025-09-04 10:19:30,2298
2025-09-04 10:20:00,2398
2025-09-04 10:20:30,2308
2025-09-04 10:21:00,2432
2025-09-04 10:21:30,2340
2025-09-04 10:22:00,2317
2025-09-04 10:22:30,2373
2025-09-04 10:23:00,2255
2025-09-04 10:23:30,2315
2025-09-04 10:24:00,2361
2025-09-04 10:24:30,2342
2025-09-04 10:25:00,2378
2025-09-04 10:25:30,2296
2025-09-04 10:26:00,2334
2025-09-04 10:26:30,2363
2025-09-04 10:27:00,2276
2025-09-04 10:27:30,2274
2025-09-04 10:28:00,2280
2025-09-04 10:28:30,2293
2025-09-04 10:29:00,2407
2025-09-04 10:29:30,2335
2025-09-04 10:30:00,2241
2025-09-04 10:30:30,2338
2025-09-04 10:31:00,2354
2025-09-04 10:31:30,2330
2025-09-04 10:32:00,2373
2025-09-04 10:32:30,2319
2025-09-04 10:33:00,2363
2025-09-04 10:33:30,2267
2025-09-04 10:34:00,2380
2025-09-04 10:34:30,2226
2025-09-04 10:35:00,2355
2025-09-04 10:35:30,2261
2025-09-04 10:36:00,2368
2025-09-04 10:36:30,2307
2025-09-04 10:37:00,2207
2025-09-04 10:37:30,2210
2025-09-04 10:38:00,2339
2025-09-04 10:38:30,2265
2025-09-04 10:39:00,2267
2025-09-04 10:39:30,2195
2025-09-04 10:40:00,2277
2025-09-04 10:40:30,2301
2025-09-04 10:41:00,2298
2025-09-04 10:41:30,2313
2025-09-04 10:42:00,2179
2025-09-04 10:42:30,2278
2025-09-04 10:43:00,2300
2025-09-04 10:43:30,2263
2025-09-04 10:44:00,2281
2025-09-04 10:44:30,2289
2025-09-04 10:45:00,2205
2025-09-04 10:45:30,2284
2025-09-04 10:46:00,2282
2025-09-04 10:46:30,2262
2025-09-04 10:47:00,2248
2025-09-04 10:47:30,2180
2025-09-04 10:48:00,2261
2025-09-04 10:48:30,2182
2025-09-04 10:49:00,2186
2025-09-04 10:49:30,2209
2025-09-04 10:50:00,2217
2025-09-04 10:50:30,2129
2025-09-04 10:51:00,2193
2025-09-04 10:51:30,2226
2025-09-04 10:52:00,2169
2025-09-04 10:52:30,2164
2025-09-04 10:53:00,2211
2025-09-04 10:53:30,2157
2025-09-04 10:54:00,2212
2025-09-04 10:54:30,2194
2025-09-04 10:55:00,2199
2025-09-04 10:55:30,2213
2025-09-04 10:56:00,2122
2025-09-04 10:56:30,2192
2025-09-04 10:57:00,2152
2025-09-04 10:57:30,2123
2025-09-04 10:58:00,2215
2025-09-04 10:58:30,2155
2025-09-04 10:59:00,2166
2025-09-04 10:59:30,2208
2025-09-04 11:00:00,2111
2025-09-04 11:00:30,2184
2025-09-04 11:01:00,2136
2025-09-04 11:01:30,2098
2025-09-04 11:02:00,2162
2025-09-04 11:02:30,1993
2025-09-04 11:03:00,2048
2025-09-04 11:03:30,2084
2025-09-04 11:04:00,2107
2025-09-04 11:04:30,2114
2025-09-04 11:05:00,2105
2025-09-04 11:05:30,2100
2025-09-04 11:06:00,2096
2025-09-04 11:06:30,2086
2025-09-04 11:07:00,2062
2025-09-04 11:07:30,2050
2025-09-04 11:08:00,2073
2025-09-04 11:08:30,2139
2025-09-04 11:09:00,2054
2025-09-04 11:09:30,2065
2025-09-04 11:10:00,2069
2025-09-04 11:10:30,1937
2025-09-04 11:11:00,2053
2025-09-04 11:11:30,2008
2025-09-04 11:12:00,1971
2025-09-04 11:12:30,2040
2025-09-04 11:13:00,2029
2025-09-04 11:13:30,1953
2025-09-04 11:14:00,2012
2025-09-04 11:14:30,2021
2025-09-04 11:15:00,2010
2025-09-04 11:15:30,1935
2025-09-04 11:16:00,2016
2025-09-04 11:16:30,1999
2025-09-04 11:17:00,1972
2025-09-04 11:17:30,1949
2025-09-04 11:18:00,1965
2025-09-04 11:18:30,2028
2025-09-04 11:19:00,1957
2025-09-04 11:19:30,1842
2025-09-04 11:20:00,1925
2025-09-04 11:20:30,1942
2025-09-04 11:21:00,1984
2025-09-04 11:21:30,1878
2025-09-04 11:22:00,1974
2025-09-04 11:22:30,1938
2025-09-04 11:23:00,1916
2025-09-04 11:23:30,1891
2025-09-04 11:24:00,1803
2025-09-04 11:24:30,1928
2025-09-04 11:25:00,1964
2025-09-04 11:25:30,1858
2025-09-04 11:26:00,1827
2025-09-04 11:26:30,1857
2025-09-04 11:27:00,1790
2025-09-04 11:27:30,1842
2025-09-04 11:28:00,1884
2025-09-04 11:28:30,1812
2025-09-04 11:29:00,1776
2025-09-04 11:29:30,1808
2025-09-04 11:30:00,1735
2025-09-04 11:30:30,1856
2025-09-04 11:31:00,1789
2025-09-04 11:31:30,1753
2025-09-04 11:32:00,1794
2025-09-04 11:32:30,1798
2025-09-04 11:33:00,1731
2025-09-04 11:33:30,1779
2025-09-04 11:34:00,1787
2025-09-04 11:34:30,1765
2025-09-04 11:35:00,1756
2025-09-04 11:35:30,1798
2025-09-04 11:36:00,1739
2025-09-04 11:36:30,1771
2025-09-04 11:37:00,1757
2025-09-04 11:37:30,1782
2025-09-04 11:38:00,1729
2025-09-04 11:38:30,1703
2025-09-04 11:39:00,1711
2025-09-04 11:39:30,1705
2025-09-04 11:40:00,1746
2025-09-04 11:40:30,1745
2025-09-04 11:41:00,1667
2025-09-04 11:41:30,1715
2025-09-04 11:42:00,1632
2025-09-04 11:42:30,1679
2025-09-04 11:43:00,1680
2025-09-04 11:43:30,1663
2025-09-04 11:44:00,1670
2025-09-04 11:44:30,1653
2025-09-04 11:45:00,1612
2025-09-04 11:45:30,1591
2025-09-04 11:46:00,1601
2025-09-04 11:46:30,1571
2025-09-04 11:47:00,1652
2025-09-04 11:47:30,1542
2025-09-04 11:48:00,1648
2025-09-04 11:48:30,1554
2025-09-04 11:49:00,1555
2025-09-04 11:49:30,1636
2025-09-04 11:50:00,1549
2025-09-04 11:50:30,1623
2025-09-04 11:51:00,1580
2025-09-04 11:51:30,1513
2025-09-04 11:52:00,1536
2025-09-04 11:52:30,1545
2025-09-04 11:53:00,1439
2025-09-04 11:53:30,1499
2025-09-04 11:54:00,1591
2025-09-04 11:54:30,1519
2025-09-04 11:55:00,1471
2025-09-04 11:55:30,1503
2025-09-04 11:56:00,1493
2025-09-04 11:56:30,1456
2025-09-04 11:57:00,1456
2025-09-04 11:57:30,1487
2025-09-04 11:58:00,1542
2025-09-04 11:58:30,1474
2025-09-04 11:59:00,1461
2025-09-04 11:59:30,1419
2025-09-04 12:00:00,1450
2025-09-04 12:00:30,1396
2025-09-04 12:01:00,1419
2025-09-04 12:01:30,1425
2025-09-04 12:02:00,1420
2025-09-04 12:02:30,1376
2025-09-04 12:03:00,1389
2025-09-04 12:03:30,1421
2025-09-04 12:04:00,1396
2025-09-04 12:04:30,1405
2025-09-04 12:05:00,1366
2025-09-04 12:05:30,1409
2025-09-04 12:06:00,1358
2025-09-04 12:06:30,1398
2025-09-04 12:07:00,1425
2025-09-04 12:07:30,1342
2025-09-04 12:08:00,1463
2025-09-04 12:08:30,1379
2025-09-04 12:09:00,1329
2025-09-04 12:09:30,1280
2025-09-04 12:10:00,1312
2025-09-04 12:10:30,1295
2025-09-04 12:11:00,1394
2025-09-04 12:11:30,1263
2025-09-04 12:12:00,1325
2025-09-04 12:12:30,1310
2025-09-04 12:13:00,1301
2025-09-04 12:13:30,1326
2025-09-04 12:14:00,1301
2025-09-04 12:14:30,1324
2025-09-04 12:15:00,1205
2025-09-04 12:15:30,1244
2025-09-04 12:16:00,1261
2025-09-04 12:16:30,1314
2025-09-04 12:17:00,1316
2025-09-04 12:17:30,1274
2025-09-04 12:18:00,1213
2025-09-04 12:18:30,1227
2025-09-04 12:19:00,1276
2025-09-04 12:19:30,1257
2025-09-04 12:20:00,1205
2025-09-04 12:20:30,1201
2025-09-04 12:21:00,1210
2025-09-04 12:21:30,1163
2025-09-04 12:22:00,1259
2025-09-04 12:22:30,1225
2025-09-04 12:23:00,1260
2025-09-04 12:23:30,1196
2025-09-04 12:24:00,1236
2025-09-04 12:24:30,1162
2025-09-04 12:25:00,1211
2025-09-04 12:25:30,1119
2025-09-04 12:26:00,1161
2025-09-04 12:26:30,1094
2025-09-04 12:27:00,1179
2025-09-04 12:27:30,1165
2025-09-04 12:28:00,1094
2025-09-04 12:28:30,1146
2025-09-04 12:29:00,1202
2025-09-04 12:29:30,1114
2025-09-04 12:30:00,1051
2025-09-04 12:30:30,1116
2025-09-04 12:31:00,1126
2025-09-04 12:31:30,1117
2025-09-04 12:32:00,1140
2025-09-04 12:32:30,1098
2025-09-04 12:33:00,1083
2025-09-04 12:33:30,1074
2025-09-04 12:34:00,1031
2025-09-04 12:34:30,1080
2025-09-04 12:35:00,1049
2025-09-04 12:35:30,1105
2025-09-04 12:36:00,1057
2025-09-04 12:36:30,1044
2025-09-04 12:37:00,1014
2025-09-04 12:37:30,1072
2025-09-04 12:38:00,1041
2025-09-04 12:38:30,1051
2025-09-04 12:39:00,980
2025-09-04 12:39:30,992
2025-09-04 12:40:00,1097
2025-09-04 12:40:30,972
2025-09-04 12:41:00,1028
2025-09-04 12:41:30,1055
2025-09-04 12:42:00,1025
2025-09-04 12:42:30,987
2025-09-04 12:43:00,993
2025-09-04 12:43:30,1019
2025-09-04 12:44:00,940
2025-09-04 12:44:30,962
2025-09-04 12:45:00,1024
2025-09-04 12:45:30,979
2025-09-04 12:46:00,1025
2025-09-04 12:46:30,952
2025-09-04 12:47:00,947
2025-09-04 12:47:30,983
2025-09-04 12:48:00,958
2025-09-04 12:48:30,966
2025-09-04 12:49:00,953
2025-09-04 12:49:30,988
2025-09-04 12:50:00,985
2025-09-04 12:50:30,983
2025-09-04 12:51:00,933
2025-09-04 12:51:30,917
2025-09-04 12:52:00,935
2025-09-04 12:52:30,916
2025-09-04 12:53:00,914
2025-09-04 12:53:30,905
2025-09-04 12:54:00,913
2025-09-04 12:54:30,905
2025-09-04 12:55:00,907
2025-09-04 12:55:30,926
2025-09-04 12:56:00,867
2025-09-04 12:56:30,874
2025-09-04 12:57:00,876
2025-09-04 12:57:30,902
2025-09-04 12:58:00,861
2025-09-04 12:58:30,885
2025-09-04 12:59:00,933
2025-09-04 12:59:30,876
2025-09-04 13:00:00,891
2025-09-04 13:00:30,854
2025-09-04 13:01:00,838
2025-09-04 13:01:30,910
2025-09-04 13:02:00,863
2025-09-04 13:02:30,857
2025-09-04 13:03:00,870
2025-09-04 13:03:30,887
2025-09-04 13:04:00,849
2025-09-04 13:04:30,858
2025-09-04 13:05:00,870
2025-09-04 13:05:30,894
2025-09-04 13:06:00,850
2025-09-04 13:06:30,837
2025-09-04 13:07:00,868
2025-09-04 13:07:30,812
2025-09-04 13:08:00,888
2025-09-04 13:08:30,827
2025-09-04 13:09:00,866
2025-09-04 13:09:30,800
2025-09-04 13:10:00,760
2025-09-04 13:10:30,816
2025-09-04 13:11:00,810
2025-09-04 13:11:30,783
2025-09-04 13:12:00,841
2025-09-04 13:12:30,777
2025-09-04 13:13:00,788
2025-09-04 13:13:30,798
2025-09-04 13:14:00,744
2025-09-04 13:14:30,792
2025-09-04 13:15:00,771
2025-09-04 13:15:30,775
2025-09-04 13:16:00,835
2025-09-04 13:16:30,768
2025-09-04 13:17:00,767
2025-09-04 13:17:30,817
2025-09-04 13:18:00,814
2025-09-04 13:18:30,750
2025-09-04 13:19:00,769
2025-09-04 13:19:30,759
2025-09-04 13:20:00,802
2025-09-04 13:20:30,780
2025-09-04 13:21:00,754
2025-09-04 13:21:30,779
2025-09-04 13:22:00,762
2025-09-04 13:22:30,770
2025-09-04 13:23:00,779
2025-09-04 13:23:30,766
2025-09-04 13:24:00,734
2025-09-04 13:24:30,737
2025-09-04 13:25:00,715
2025-09-04 13:25:30,786
2025-09-04 13:26:00,766
2025-09-04 13:26:30,758
2025-09-04 13:27:00,754
2025-09-04 13:27:30,728
2025-09-04 13:28:00,722
2025-09-04 13:28:30,721
2025-09-04 13:29:00,762
2025-09-04 13:29:30,684
2025-09-04 13:30:00,746
2025-09-04 13:30:30,724
2025-09-04 13:31:00,785
2025-09-04 13:31:30,731
2025-09-04 13:32:00,686
2025-09-04 13:32:30,724
2025-09-04 13:33:00,700
2025-09-04 13:33:30,733
2025-09-04 13:34:00,726
2025-09-04 13:34:30,681
2025-09-04 13:35:00,710
2025-09-04 13:35:30,714
2025-09-04 13:36:00,737
2025-09-04 13:36:30,720
2025-09-04 13:37:00,758
2025-09-04 13:37:30,730
2025-09-04 13:38:00,772
2025-09-04 13:38:30,690
2025-09-04 13:39:00,722
2025-09-04 13:39:30,697
2025-09-04 13:40:00,714
2025-09-04 13:40:30,675
2025-09-04 13:41:00,719
2025-09-04 13:41:30,699
2025-09-04 13:42:00,728
2025-09-04 13:42:30,693
2025-09-04 13:43:00,708
2025-09-04 13:43:30,658
2025-09-04 13:44:00,692
2025-09-04 13:44:30,691
2025-09-04 13:45:00,657
2025-09-04 13:45:30,657
2025-09-04 13:46:00,699
2025-09-04 13:46:30,722
2025-09-04 13:47:00,680
2025-09-04 13:47:30,707
2025-09-04 13:48:00,679
2025-09-04 13:48:30,702
2025-09-04 13:49:00,697
2025-09-04 13:49:30,706
2025-09-04 13:50:00,724
2025-09-04 13:50:30,707
2025-09-04 13:51:00,662
2025-09-04 13:51:30,671
2025-09-04 13:52:00,696
2025-09-04 13:52:30,661
2025-09-04 13:53:00,757
2025-09-04 13:53:30,683
2025-09-04 13:54:00,687
2025-09-04 13:54:30,629
2025-09-04 13:55:00,689
2025-09-04 13:55:30,661
2025-09-04 13:56:00,709
2025-09-04 13:56:30,681
2025-09-04 13:57:00,661
2025-09-04 13:57:30,689
2025-09-04 13:58:00,706
2025-09-04 13:58:30,698
2025-09-04 13:59:00,690
2025-09-04 13:59:30,653
2025-09-04 14:00:00,682
2025-09-04 14:00:30,720
2025-09-04 14:01:00,663
2025-09-04 14:01:30,699
2025-09-04 14:02:00,664
2025-09-04 14:02:30,669
2025-09-04 14:03:00,673
2025-09-04 14:03:30,726
2025-09-04 14:04:00,640
2025-09-04 14:04:30,624
2025-09-04 14:05:00,676
2025-09-04 14:05:30,672
2025-09-04 14:06:00,668
2025-09-04 14:06:30,711
2025-09-04 14:07:00,666
2025-09-04 14:07:30,670
2025-09-04 14:08:00,622
2025-09-04 14:08:30,727
2025-09-04 14:09:00,737
2025-09-04 14:09:30,673
2025-09-04 14:10:00,680
2025-09-04 14:10:30,662
2025-09-04 14:11:00,666
2025-09-04 14:11:30,693
2025-09-04 14:12:00,621
2025-09-04 14:12:30,682
2025-09-04 14:13:00,680
2025-09-04 14:13:30,700
2025-09-04 14:14:00,630
2025-09-04 14:14:30,716
2025-09-04 14:15:00,659
2025-09-04 14:15:30,645
2025-09-04 14:16:00,683
2025-09-04 14:16:30,728
2025-09-04 14:17:00,682
2025-09-04 14:17:30,631
2025-09-04 14:18:00,686
2025-09-04 14:18:30,700
2025-09-04 14:19:00,730
2025-09-04 14:19:30,650
2025-09-04 14:20:00,611
2025-09-04 14:20:30,679
2025-09-04 14:21:00,729
2025-09-04 14:21:30,678
2025-09-04 14:22:00,739
2025-09-04 14:22:30,706
2025-09-04 14:23:00,647
2025-09-04 14:23:30,692
2025-09-04 14:24:00,625
2025-09-04 14:24:30,722
2025-09-04 14:25:00,659
2025-09-04 14:25:30,711
2025-09-04 14:26:00,672
2025-09-04 14:26:30,688
2025-09-04 14:27:00,695
2025-09-04 14:27:30,693
2025-09-04 14:28:00,752
2025-09-04 14:28:30,694
2025-09-04 14:29:00,697
2025-09-04 14:29:30,661
2025-09-04 14:30:00,696
2025-09-04 14:30:30,691
2025-09-04 14:31:00,703
2025-09-04 14:31:30,686
2025-09-04 14:32:00,665
2025-09-04 14:32:30,684
2025-09-04 14:33:00,685
2025-09-04 14:33:30,693
2025-09-04 14:34:00,725
2025-09-04 14:34:30,696
2025-09-04 14:35:00,648
2025-09-04 14:35:30,702
2025-09-04 14:36:00,703
2025-09-04 14:36:30,638
2025-09-04 14:37:00,636
2025-09-04 14:37:30,704
2025-09-04 14:38:00,732
2025-09-04 14:38:30,656
2025-09-04 14:39:00,669
2025-09-04 14:39:30,707
2025-09-04 14:40:00,674
2025-09-04 14:40:30,711
2025-09-04 14:41:00,719
2025-09-04 14:41:30,709
2025-09-04 14:42:00,683
2025-09-04 14:42:30,730
2025-09-04 14:43:00,705
2025-09-04 14:43:30,673
2025-09-04 14:44:00,740
2025-09-04 14:44:30,720
2025-09-04 14:45:00,765
2025-09-04 14:45:30,701
2025-09-04 14:46:00,699
2025-09-04 14:46:30,751
2025-09-04 14:47:00,715
2025-09-04 14:47:30,750
2025-09-04 14:48:00,744
2025-09-04 14:48:30,733
2025-09-04 14:49:00,754
2025-09-04 14:49:30,674
2025-09-04 14:50:00,697
2025-09-04 14:50:30,736
2025-09-04 14:51:00,699
2025-09-04 14:51:30,727
2025-09-04 14:52:00,773
2025-09-04 14:52:30,726
2025-09-04 14:53:00,738
2025-09-04 14:53:30,730
2025-09-04 14:54:00,748
2025-09-04 14:54:30,742
2025-09-04 14:55:00,751
2025-09-04 14:55:30,767
2025-09-04 14:56:00,737
2025-09-04 14:56:30,755
2025-09-04 14:57:00,768
2025-09-04 14:57:30,779
2025-09-04 14:58:00,764
2025-09-04 14:58:30,721
2025-09-04 14:59:00,752
2025-09-04 14:59:30,761
2025-09-04 15:00:00,744
2025-09-04 15:00:30,820
2025-09-04 15:01:00,763
2025-09-04 15:01:30,777
2025-09-04 15:02:00,761
2025-09-04 15:02:30,812
2025-09-04 15:03:00,778
2025-09-04 15:03:30,782
2025-09-04 15:04:00,770
2025-09-04 15:04:30,824
2025-09-04 15:05:00,751
2025-09-04 15:05:30,755
2025-09-04 15:06:00,767
2025-09-04 15:06:30,792
2025-09-04 15:07:00,796
2025-09-04 15:07:30,743
2025-09-04 15:08:00,792
2025-09-04 15:08:30,775
2025-09-04 15:09:00,823
2025-09-04 15:09:30,809
2025-09-04 15:10:00,839
2025-09-04 15:10:30,806
2025-09-04 15:11:00,818
